,R2,m,b
PRKD2,0.31476913028592135,1.983523538369826,-1361.9899326808463
LOC124900317,0.9757274328724769,2.1321272918152068,298.2405991502617
LOC105374746,0.42314784101495195,4.15905108246627,271.8870014653369
LOC105371932,0.311995394098047,6.21955188396118,423.0458376734284
TLE3,0.34957913059175816,0.1594045014944071,614.810042792334
HTR4,0.3635006905349816,0.8224907288026585,2.9789639298833395
TSC22D1,0.9080729212592886,1.928624183662861,19.041287139853694
RPS6KC1,0.2768379340351803,0.5959520509679002,1885.8883919799757
CHRNB1,0.4863802569471891,0.9219308563392716,145.46117967549316
CD68,0.8213128255111897,0.7344127907524957,45.07503296616443
LGALS9B,0.9454881856980661,13.185557660763283,-19.561104768722416
STAU1,0.2182882890756791,2.5642156890008225,980.7750654424726
CBFA2T3,0.3906456960005402,0.5047725649604716,35.70197996359934
PPP1R9B,0.20245780676050074,0.24477459151586703,360.56315782993335
LINC01358,0.6589363930037957,2.2287625572137033,396.44846141960636
VSIR,0.6176562674389577,0.26653907284565287,73.96552699364742
CASP1,0.6521817789704055,2.3814358963861424,85.90595342812466
IFIT1B,0.01804416661720576,1.0109571861537072,9.221175607101173
QSOX2,0.16684493631410768,0.27787525845621824,417.3076087393994
SNHG26,0.6419858651415842,1.778497312863225,1289.4081077784258
RABGAP1L,0.8723669257084755,1.1824862028156982,4115.142226701559
CLIP1,0.13720734022753656,0.6285027403261617,3010.276030566454
IL10,0.7155619032892291,3.929097429780772,-10.299831164508078
LLGL2,0.033593372224673734,0.4344536257049409,328.35182008082995
IL27RA,0.34482392712788346,0.3186341241994653,45.34156308501667
TMEM38A,0.7314202933405123,0.3383532362130553,55.824988109798426
L3MBTL3,0.36412177956659897,1.0209491524388115,352.70778327056144
NECAP1,0.41152916264405026,0.6889820808487956,284.4893557271808
RIPK1,0.3134002103917142,2.481839551127393,-180.02276653725085
TYMP,0.23595761843081275,0.5724067119592219,884.4876373236773
USP15,0.45535470503809683,1.1243142280439637,6863.804260983923
LOC105375913,0.5935698218640638,0.41347353686860283,34.47160834379307
MFN1,0.8510749649034703,1.3652807836199676,1744.6624241858522
LOC105377327,0.9314767374267539,3.1560821055729593,21.245512601643526
IRF1,0.20132126919157056,0.7911045762269809,8080.764969162737
LOC105378075,0.28952105600214495,6.200302680475387,64.23396037323204
NXPE3,0.6044284458141704,0.26090473794238045,347.02109969591993
CAPN2,0.8672785795918831,1.1825713986470285,908.0136146442344
TANK,0.6870137655969709,1.3101949829185056,6421.073224166294
STX16,0.3882879462162506,2.1496513189032402,-302.47766353798215
RBM7,0.19647206957701857,1.3365422861885639,543.6812016781948
CTDSP2,0.5078856964226928,0.4008913203889304,17.819555598801685
SPN,0.6385389028400872,1.5518568443627712,799.2143811976807
MAB21L3,0.7907031534258764,0.48685587577539907,36.02727612259298
ODF2L,0.30367299192432284,1.5628380463178835,235.7037337838965
IGF1,0.907179520040453,3.7707514523170973,-285.98388651178584
CCND3,0.6834934922842406,1.278105290747758,346.6403047442964
TIPARP,0.45411781419318364,0.852056326153521,2507.215340563732
HEPFAL,0.34026076250811355,2.7636190615881997,19.424736236016663
TBK1,0.415067548091008,1.384567616176481,341.45974925749397
RICTOR,0.6782809246651511,1.8023138429624082,1413.2078095621564
NAA25,0.49982422338512933,2.745720188636129,-3316.20987937309
RERE,0.752954464362422,1.319241777654729,3892.359976237227
MANEA,0.5918015425411345,1.5109799966488706,183.24597610506464
POGZ,0.1007911467108431,0.4738310382526911,2438.380090244197
RNF19A,0.6581234796960682,1.2111301647297015,2982.8011544263973
TRAM2,0.5373649102481457,0.4140270386626748,464.21515846558543
XIAP,0.7669553525549296,1.921845119484589,-637.722983448492
MEF2D,0.2399297712023789,0.26024130187792316,313.5319761311381
LOC124900605,0.4226740256830138,2.412625388201187,1619.5090550486448
LOC105374748,0.6085573414254796,3.5861228731597543,285.635038886619
C6orf62,0.014604226452375912,0.2338447157493937,3347.8147863189406
LOC124900608,0.542724182996493,1.5318228237603924,544.3887307586465
LOC102723458,0.9066731647309109,2.4998987994439537,1478.0690735627888
CAMSAP1,0.6943307923105349,0.6692542189070171,-18.641105255841467
MOB3A,0.6404660818881811,0.4838585202177311,-309.0067843783095
BRWD3,0.2470535369059722,0.7912521732372529,1300.7167622123252
TBC1D14,0.4964529852927124,0.7322056517554987,1095.0241092630718
FBXW7,0.2894010349684256,0.5146139601371198,11099.217417558222
CEACAM1,0.5139569984513548,1.9607635427070835,56.52312042263881
C2orf66,0.2602731345813596,0.9518449343219214,200.52604636754924
PIK3C2B,0.8488577535628355,0.4336270826319307,208.0973939755977
HDAC4,0.22153101881924597,1.1703887671597988,2353.92106537815
DUSP7,0.10522353722578337,0.09061460959016653,115.8122881937067
TCF4,0.2731492995495509,0.8119953091164748,9229.476027716504
APOBEC3F,0.42317850425255366,0.8457950339994126,1576.1491577855882
RNF144B,0.3623866123001278,4.098309232086844,63.83040394873896
SPATA13,0.9385845255558393,2.2820225773287386,39.97246396781293
PEX14,0.20171393231044288,1.512293985201507,811.48979735186
DMXL1,0.12153614232326415,0.6612248064701965,5791.304350305162
RAB3GAP1,0.7538528010462193,1.7197262724622544,555.6102134196517
RGS14,0.5744590579222415,0.29249230522406394,93.08816959763055
UBXN2A,0.3639641583811247,0.9029358356529765,1472.5325171167003
NEURL3,0.9281368342665133,1.9728728684149681,72.14581055307045
BST2,0.17826780832599665,1.2990583266595583,424.3610131009327
LOC105370820,0.5649294076978615,2.8953256596276766,4.214707539821802
LPAR5,0.6234158438421753,0.407105982000752,113.333892429851
MYCBP2,0.17678402277530614,0.6782498736594987,10001.120151193201
GRAP,0.5239979567133273,0.4836733911988165,117.86126302298345
BATF2,0.6350187486339419,25.413636285927776,19.434680625955025
SFT2D2,0.051306481421901196,1.3640487450244094,4691.89562177317
FGR,0.44566780352614355,0.28509123785799606,277.51915643210566
LINC00869,0.25524267636103026,1.1354288619639465,522.6263195897284
LOC105374764,0.571204635265386,0.8321573062816474,45.647860463649565
RNF44,0.1586794896966116,0.20590594660492356,349.86445699475985
TNFRSF13C,0.7803231188412046,0.39837995053808545,215.01503603425283
CSF1,0.5300232432502383,1.5538828271989598,1168.5544728024686
KCNN3,0.7233555827778451,0.4593421487742366,1606.149973251982
DENND5A,0.939534797098834,1.3971098861146758,1362.021709016416
P2RX7,0.7045579869718124,2.3040204649830174,149.41991216180622
CCDC134,0.18916822053585103,0.540042026323763,734.6015973916966
GBP1P1,0.361857568662754,14.171617807297453,43.16928712876079
LOC105379358,0.15013246456554574,0.17154199086340005,370.31837470983976
TP73,0.8375799038989215,0.48043576995635406,339.5953962360877
MYCL,0.3252596354003633,0.25611317520999555,7.664376320973554
SCML4,0.08888027699201995,3.5432898474415127,158.90254511405675
ADAMTSL4-AS1,0.7624143511854796,0.8575117266472277,6593.784457286076
NAPA,0.0003373864323877873,-0.03538252572264468,5752.671350458748
MDGA1,0.8896726922995324,1.5197997365511893,-0.23929629270253372
NEXMIF,0.9877268353971878,0.7561364399219972,113.30197737313301
CD164,0.48661007025260694,2.856283605884684,83.78502179771795
SLC15A2,0.16515736065197262,0.3246954969115296,601.1668833823904
TSPOAP1-AS1,0.8405720527503566,1.0355308331438164,1471.4978070085372
AKAP1,0.6413965787853224,0.7771168035624465,-104.38060896539218
NME8,0.9455814328704724,1.5188078771406337,33.72959222973034
C1GALT1,0.9417280114893358,1.999085872110859,44.03184696409744
RORA-AS1,0.000514376424578411,0.027832901582467085,1944.9248134371678
CERK,0.26598666674429006,0.35558598398425256,355.3674618512674
LOC105369811,0.5684943596128518,4.698291184102808,19.107525043661553
CCR4,0.8640849586646846,2.4417499400660065,38.46808824164544
ANKRD10,0.18683735879628782,0.9953943542252489,3696.1770957333815
SEMA4D,0.4038385943863616,0.7425572430774964,8443.500889539697
MXD4,0.5166473094963708,0.2653366741696084,73.53330754869174
CRYBG1,0.6780285418300703,0.8503042696907197,3804.2480094302687
PTPRU,0.2691375550637828,4.284790990369334,81.35652995560855
DCLRE1C,0.8134660101640127,1.7656284430106097,244.45362143749935
FGD2,0.5355071799759582,3.6011565102430496,-1971.5632094222874
KAT2B,0.633127124885959,1.075319542830406,335.1822746840412
LINC02964,0.6543969689065352,2.342651997476944,223.92209915613785
WDR25,0.15022806583194592,1.213258880433399,759.608222387029
TAPBP,0.045540927809598175,0.5672898620530733,3272.5462313003745
DCP1A,0.22641965140654874,0.8242574322324495,2001.6838160617774
LOC100507006,0.35900998696902553,0.7014354403697936,63.46925395644703
KCNA2,0.856497612399933,1.9212161831406513,128.90014682524406
WNT10A,0.44958849906339804,0.27802617380286065,39.63143280407198
DOCK8,0.7176857073652232,1.254677312264459,4111.95994065356
EXOC2,0.6734815405338828,1.064029654127299,1075.88952640273
TOR1AIP1,0.5129704550525576,2.529398147439871,-643.6795971987967
UBL4A,0.7121054122982229,0.49666636331512526,-7.843923213057224
LOC105377134,0.5122638187433451,2.39299674562991,422.57847962615915
ESPNL,0.4263321485846856,1.9086421458930427,121.33385293938659
SPSB1,0.7169352023596349,1.8262191665964398,446.07025028285597
TPST2,0.27113218154865826,0.30263345024559324,255.1430438648818
ASB7,0.3310804681940285,1.0434602052667488,612.1296394071923
ECE1-AS1,0.06063890849851661,0.6024117684116488,252.0150831711614
STK38L,0.920205039040991,1.6041197713566218,-524.3125403732465
CALHM2,0.8645282262686765,0.5924965680414684,-8.256784019186092
MED25,0.2858270013525338,1.4796691198494187,1076.3953385734264
UBR2,0.7891088529045078,1.201605588054845,512.1428837668182
MTX3,0.13880459938644096,0.7324174930416202,423.97374641936807
SLC2A12,0.3655808994830172,3.8887592130346484,91.06414395860756
SEPTIN4,0.12803426916930438,0.5763175482801919,46.756458443459245
STX16-NPEPL1,0.17644701982868394,1.067231213899087,1897.9789517650288
ZRSR2,0.936368714498383,2.335495944992664,-174.77989729988053
TEF,0.2555862083619297,0.25554436119284335,97.79341155121608
XCR1,0.3248549292862356,4.022505048884432,38.95540330741458
ORAI2,0.4607269660736675,0.23439543965186918,275.69655027923557
LNPEP,0.5938047692549977,2.11789119905966,1578.6562486214898
CYLD-AS1,0.5040853901643685,0.9037242233234257,232.27861922438058
GLT8D2,0.6350407407495771,1.284637972285133,135.76891249440916
TREML2,0.8883718632034284,0.493666955580565,34.636331480471554
ADORA2A,0.8484362779478878,0.33205360618077184,16.073213460967736
FBXO39,0.4949239879336481,4.070855012647633,831.2132411744993
PSMA2,0.023836631011093234,1.1351736941135446,1940.564604177138
CD79B,0.33033764599001714,0.22356738540188406,12.608923559646136
SLC38A5,0.2510610537893413,1.343185238705682,322.0443666299435
CNNM3,0.31229868881692924,0.4098252899350299,104.03813173015712
LINC00537,0.00029233009670848187,0.029127301760177467,1092.0276550952376
FBXO10,0.6731300928706153,0.5056726800129602,256.9784203708865
SPATS2L,0.8743240689369626,1.721455119917999,837.3138448792492
BICD2,0.4685932017957696,0.6979381251216301,-98.98337775799712
ITPKB,0.9788466921966683,0.6049584154523727,-1.5404305900283362
LOC105374636,0.7449504397630939,2.0827421099134975,14.24576565402451
CMAHP,0.6281927586535412,1.6398111109231055,1233.5162408531387
GRK3,0.8826976610857534,1.4235297756120082,1017.8388014630618
UBR4,0.27513147080813816,0.9063154779838862,7939.18881164799
PPP1R12B,0.006180600983704765,-0.11567756148603126,1812.2252413385468
CYTH4,0.860471587767017,0.550523143803396,281.9085524751117
BCL9L,0.84393804097544,0.37222717653526183,78.18129065440903
DNAJC13,0.011705451232261521,0.12785700404290196,4680.9439445752705
SETDB2-PHF11,0.6628074693288899,1.6928080673395074,2795.7867042600847
NLRC3,0.11363889576673081,0.23053932663253354,467.3485690523309
RUBCN,0.014981188313666016,0.17717822029733982,6742.889389492457
CCL3L3,0.49526946933303273,13.350975911200704,-475.52223341975423
TCP11L1,0.768270005701875,1.283916186742163,69.87262011488747
MBOAT1,0.7853081778785621,2.539389135744554,-727.0331776901162
ARID4B,0.4068991754847622,1.0942541219818476,4384.111858758923
BCL9,0.46603456496045326,0.6605723085775744,82.4389963252487
SYVN1,0.5944457804922881,0.27981563021092737,45.4771005512913
SMU1,0.4450955942243875,1.6325874073385933,229.4280558691794
FAM247A,0.4577354695088778,0.5682735251729456,0.3391198300465258
PRDM15,0.7979304086443236,0.4413129020911656,1009.7368786366974
OTUD4,0.6668792713858014,1.997997835788377,-380.7641437900834
KLF2,0.6703523184136813,0.3487195277810476,22.55468325748339
CHSY1,0.5143042000507589,0.7560061345275506,979.986878209937
KIF3B,0.7787639257860394,0.5814339552561907,-148.74160497200683
LOC124906265,0.11955631923850929,0.6030284503893056,960.5361031582962
NBN,0.25998026307244937,1.2939928837356813,2934.189145065861
STAT3,0.5974337894279647,1.6273884498528552,3081.113303936272
SLC18B1,0.5768411153018438,3.77275781802185,113.24012495084509
PAX3,0.9899457737105175,3.0445776738822885,12.857471276036904
CATSPERG,0.6863090996057863,1.9871955037803521,578.6549276000699
LRIG1,0.7009118254112248,0.7970644834427733,330.0487295200037
N4BP2L1,0.5389439678388894,0.9355665659312705,438.77032113669543
TIPIN,0.05682103777327119,0.5465219720912045,1459.2492015059765
USP42,0.6562408687871027,2.1729776905575,-457.0523814226349
KCNN4,0.8014600697641521,0.4875381154132707,-21.22802226262371
DLL1,0.2869007719603557,2.268052733894255,31.877585593971034
APOBEC3G,0.6473926666097659,0.8580792766612592,1264.1842458762324
GPATCH11,0.5819568129336815,0.545066479652528,184.82948485555022
WNT5B,0.7443441313056716,0.8451236111047477,26.495000014263496
TFEC,0.8018632920710347,2.253410322165664,473.34304242391784
ELK4,0.6073066581646578,1.2975319564249368,598.5115310743074
LOC105374843,0.15044251146108423,1.404393231654106,227.34842889283405
SPECC1L-ADORA2A,0.4818453110004406,0.5196715066121773,1678.1342276836544
TBC1D8,0.8285529273090271,1.926647671023683,129.65178530726905
PPARGC1B,0.16087916431724336,0.20767010217188062,2423.377550784909
C11orf54,0.7196856802538176,1.5568929076127278,-75.9592716312253
COLGALT1,0.8405380655591841,0.6308629127294203,5.336415202975559
PPM1K-DT,0.591342445640705,7.058781033330955,123.75002121790817
SERTAD2,0.14044633115985317,0.29727287635191996,612.9834173116408
GALNT3,0.8114149520819476,1.9556665768755184,141.51568946777138
ABCD1,0.5392318155137849,1.2749648108394807,173.6938230105442
TLR9,0.12264691161684516,0.09588651581786065,17.243363848555305
FAM107B,0.7763853786638775,1.5550586265343347,1630.8876627014306
NFIL3,0.7824152834568825,2.6536675921617996,144.8029896190734
TNFRSF1B,0.23746223125987753,0.32873222581416833,1018.7840966579781
KCTD1,0.8207963705918577,1.8882829330792068,-51.52956993363341
ATP13A1,0.1478803531149283,1.192492678342466,2160.738428984257
YPEL2,0.6725398166809047,0.46595523909227626,2.645090417245484
CPNE5,0.2342275006062443,1.2083117312751261,538.4695775449745
UBFD1,0.08298789348183921,0.9441925075674,1009.1963883181991
SDE2,0.3419467435761723,1.7528662280280838,-249.3833295666567
PATL2,0.29993861142337663,0.9440808956510783,1273.9880730871312
DOK3,0.31752732281407403,0.39264918616703254,222.82077984406396
HIRA,0.36839984161724204,0.944370010692118,1552.0284989350894
ATP7A,0.36078030666621486,1.194794108798991,549.383551857032
BTAF1,0.44511335950106845,1.591255675399567,1137.5219017215522
PRAG1,0.5780146181656379,0.3417780131486083,492.22654302533806
SH3TC1,0.5768994140030783,0.5012331061486691,388.33044598093215
EXTL2,0.006166289283236925,0.3489139472219278,873.0980561865332
MRPL32,0.01826838799671382,-0.6384919536112206,381.34757865120287
SECTM1,0.11886466758588377,-5.840086162761392,63.176006167382965
PALM2AKAP2,0.734015894381088,0.6426780528911702,2422.044339453918
PELI1,0.3248596677024491,0.6479183941579785,2821.508700466138
HDX,0.805644884841869,2.0390309088684115,194.6667387306361
GRIK4,0.9826274447779075,1.3891873199176088,775.2242706489374
MR1,0.22561196818418838,1.1357148754135376,565.2979097536809
N4BP3,0.46315298637697544,0.35569296535715056,21.281056709109464
MCOLN2,0.2695537159371807,0.7977849042254749,12409.001028645158
POLH,0.20744180382698674,0.29193442884916904,587.0472709989913
ST6GALNAC4-ST6GALNAC6-AK1,0.41775759385666666,0.22862164313626737,1030.4425954399908
ZNF398,0.11882098509864025,0.21677699346299079,937.753603070299
TTC17,0.6840482196872999,1.1886718272673973,1678.4575153085643
NOTCH1,0.013931789371970815,-0.4748983125638545,5456.726573303028
ARL5B,0.2689191573855382,1.8400533409142303,297.5131895979621
LOC124904244,0.911901574843841,4.38430786331967,-40.92188261567537
ZNRF2,0.7121423631407842,2.119794480594194,-329.6118869602519
SPIB,0.40671493036395256,0.28354061742085007,141.09395702422978
PGPEP1,0.6435594890185214,0.41386220724169814,103.72073374050996
TRADD,0.034586247491909416,0.2702845813419259,772.0689195513581
CBLB,0.8591997032523103,0.8857742635480053,512.9307547042799
SMAD1,0.8253500770348869,0.9577142736267499,548.6368219757051
FAM247C,0.0,0.0,0.5428754692981386
PTAFR,0.8428934703918954,0.6032734286543405,7.099648968032454
RAB8B,0.506721019057238,1.0371128719405003,2261.8707180436277
PCGF5,0.4562542156805195,0.7978926089802297,1413.3935323597452
LINC02456,0.7276823897764411,2.598889214679158,63.42852650008217
FMNL2,0.8475961227411369,1.3474462993252099,493.49056807036845
SYT15-AS1,0.571012020861374,3.1430397852917404,2.1519725349751653
SETX,0.7424679915432773,2.528556703608318,-4316.957465383457
